vp;vn;fp;fn;acuracia;precisao;sensibilidade;f1score;algoritmo;variacao;atividade;semana
24;28;2;16;0,7428571428571429;0,9230769230769231;0,6;0,7272727272727274;ocsvm;20-35;mcoffe;4
24;28;2;16;0,7428571428571429;0,9230769230769231;0,6;0,7272727272727274;ocsvm;20-35;mcoffe;5
24;29;2;15;0,7571428571428571;0,9230769230769231;0,6153846153846154;0,7384615384615384;ocsvm;20-35;mcoffe;6
24;35;2;9;0,8428571428571429;0,9230769230769231;0,7272727272727273;0,8135593220338984;ocsvm;20-35;mcoffe;7
24;36;2;8;0,8571428571428571;0,9230769230769231;0,75;0,8275862068965517;ocsvm;20-35;mcoffe;8
21;35;5;9;0,8;0,8076923076923077;0,7;0,75;ocsvm;20-35;mcoffe;9
21;36;5;8;0,8142857142857143;0,8076923076923077;0,7241379310344828;0,7636363636363636;ocsvm;20-35;mcoffe;10
21;40;5;4;0,8714285714285714;0,8076923076923077;0,84;0,8235294117647058;ocsvm;20-35;mcoffe;11
22;40;4;4;0,8857142857142857;0,8461538461538461;0,8461538461538461;0,8461538461538461;ocsvm;20-35;mcoffe;12
23;35;3;9;0,8285714285714286;0,8846153846153846;0,71875;0,7931034482758621;ocsvm;20-35;mcoffe;13
23;40;3;4;0,9;0,8846153846153846;0,8518518518518519;0,8679245283018868;ocsvm;20-35;mcoffe;14
23;40;3;4;0,9;0,8846153846153846;0,8518518518518519;0,8679245283018868;ocsvm;20-35;mcoffe;15
21;40;5;4;0,8714285714285714;0,8076923076923077;0,84;0,8235294117647058;ocsvm;20-35;mcoffe;16
22;40;4;4;0,8857142857142857;0,8461538461538461;0,8461538461538461;0,8461538461538461;ocsvm;20-35;mcoffe;17
22;40;4;4;0,8857142857142857;0,8461538461538461;0,8461538461538461;0,8461538461538461;ocsvm;20-35;mcoffe;18
12;44;14;0;0,8;0,46153846153846156;1,0;0,631578947368421;lof;20-35;mcoffe;1
13;44;13;0;0,8142857142857143;0,5;1,0;0,6666666666666666;lof;20-35;mcoffe;2
13;44;13;0;0,8142857142857143;0,5;1,0;0,6666666666666666;lof;20-35;mcoffe;3
16;44;10;0;0,8571428571428571;0,6153846153846154;1,0;0,761904761904762;lof;20-35;mcoffe;4
15;43;11;1;0,8285714285714286;0,5769230769230769;0,9375;0,7142857142857143;lof;20-35;mcoffe;5
21;42;5;2;0,9;0,8076923076923077;0,9130434782608695;0,8571428571428572;lof;20-35;mcoffe;6
21;42;5;2;0,9;0,8076923076923077;0,9130434782608695;0,8571428571428572;lof;20-35;mcoffe;7
23;42;3;2;0,9285714285714286;0,8846153846153846;0,92;0,9019607843137256;lof;20-35;mcoffe;8
23;42;3;2;0,9285714285714286;0,8846153846153846;0,92;0,9019607843137256;lof;20-35;mcoffe;9
23;42;3;2;0,9285714285714286;0,8846153846153846;0,92;0,9019607843137256;lof;20-35;mcoffe;10
23;41;3;3;0,9142857142857143;0,8846153846153846;0,8846153846153846;0,8846153846153846;lof;20-35;mcoffe;11
